date,cpr1,cpr2,cpr3,cdr_pump,cdr_fan1,cdr_fan2,cdr_fan3,cp_in_pa,cp_in_temp,cp_ex_pa,cp_liq_temp,cp_ex_temp,cp_env_temp,fre3_fan1,fre1_fan1,fre2_fan1,fre3_fan2,fre1_fan2,fre2_fan2,pf_fan1&2,fre1_fan3,fre2_fan3,fre3_fan3,pf_fan3&4,fre3_fan4,fre1_fan4,fre2_fan4,fre1_fan5,pf_fan5&6,fre1_fan6,fre1_temp1,fre1_temp2,fre1_temp3,fre1_temp4,fre1_temp5,fre1_temp6,fre1_temp_avg,fre2_door1,fre2_door2,fre2_door3,fre2_temp1,fre2_temp2,fre2_temp3,fre2_temp4,fre2_temp_avg,fre3_temp1,fre3_temp2,fre3_temp3,fre3_temp4,fre3_temp_avg,OT,fre1_temp_up,fre1_temp_low,fre2_temp_up,fre2_temp_low,fre3_temp_up,fre3_temp_low
2023-06-27 04:00:00,100.0,100.0,100.0,1.0,1.0,1.0,1.0,2.0892514285714285,1.125,14.68768,30.46285714285714,71.90857142857143,27.505714285714287,0.0,1.0,0.7142857142857143,0.0,1.0,0.7142857142857143,0.0970311368573497,1.0,0.7142857142857143,0.0,0.0975339930806983,0.0,1.0,0.7142857142857143,1.0,0.0961461099042561,1.0,8.122857142857143,8.768571428571429,9.260000000000002,9.79857142857143,8.581428571428571,9.472857142857142,9.000712857142858,0.0488373964116179,0.0944766272427387,0.0126317483305173,6.324285714285714,6.868571428571428,6.43,7.128571428571428,6.687857142857142,26.4,26.434285714285718,26.422857142857143,26.36142857142857,26.404642857142854,240.94285714285712,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 05:00:00,100.0,100.0,100.0,1.0,1.0,1.0,1.0,2.0616885714285718,-4.6125,14.270892857142858,29.791428571428572,70.15714285714286,25.678571428571427,0.0,1.0,0.5714285714285714,0.0,1.0,0.5714285714285714,0.0970311368573497,1.0,0.5714285714285714,0.0,0.0975339930806983,0.0,1.0,0.5714285714285714,1.0,0.0961461099042561,1.0,6.481428571428571,7.167142857142857,7.741428571428571,8.154285714285715,6.902857142857143,7.831428571428572,7.379761428571428,0.0488373964116179,0.0944766272427387,0.0126317483305173,6.095714285714286,6.67,6.142857142857143,6.847142857142856,6.438928571428571,26.275714285714287,26.305714285714288,26.301428571428573,26.24,26.28071428571429,230.9714285714286,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 06:00:00,100.0,100.0,100.0,1.0,1.0,1.0,1.0,1.9353128571428573,-7.2375,14.132944285714286,29.49571428571429,70.03285714285714,25.58428571428572,0.0,1.0,0.5714285714285714,0.0,1.0,0.5714285714285714,0.0970311368573497,1.0,0.5714285714285714,0.0,0.0975339930806983,0.0,1.0,0.5714285714285714,1.0,0.0961461099042561,1.0,5.545714285714285,6.175714285714285,6.767142857142857,7.074285714285714,5.881428571428572,6.792857142857143,6.372858571428572,0.0488373964116179,0.0944766272427387,0.0126317483305173,6.170000000000001,6.720000000000001,6.305714285714286,6.859999999999999,6.513928571428571,26.231428571428573,26.25857142857143,26.270000000000003,26.18,26.235000000000003,227.77142285714288,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 07:00:00,100.0,100.0,100.0,1.0,1.0,1.0,1.0,1.9420642857142856,-7.619642857142858,14.026341428571428,29.434285714285718,70.86714285714287,25.702857142857145,0.0,0.8571428571428571,0.5714285714285714,0.0,0.8571428571428571,0.5714285714285714,0.0970311368573497,0.8571428571428571,0.5714285714285714,0.0,0.0975339930806983,0.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.0961461099042561,0.8571428571428571,5.081428571428572,5.585714285714286,6.097142857142857,6.402857142857143,5.337142857142857,6.108571428571429,5.768808571428572,0.0488373964116179,0.0944766272427387,0.0126317483305173,6.202857142857143,6.702857142857143,6.261428571428572,6.86,6.506785714285714,26.118571428571432,26.135714285714283,26.18,26.08857142857143,26.130714285714284,218.8857114285714,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 08:00:00,14.285714285714286,14.285714285714286,14.285714285714286,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.9688742857142856,2.471428571428571,12.33348142857143,27.19428571428572,65.12285714285714,26.49142857142857,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0970311368573497,0.0,0.1428571428571428,0.0,0.0975339930806983,0.0,0.0,0.1428571428571428,0.0,0.0961461099042561,0.0,9.337142857142856,9.528571428571428,9.564285714285717,9.904285714285717,9.597142857142856,9.814285714285717,9.623571428571427,0.0488373964116179,0.0944766272427387,0.0126317483305173,8.544285714285714,8.751428571428571,8.644285714285713,8.81,8.6875,26.068571428571428,26.078571428571426,26.08857142857143,26.02142857142857,26.063214285714285,28.42857,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320442857142857,7.482142857142857,12.03991,26.23714285714286,49.49857142857143,27.395714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0970311368573497,0.0,0.0,0.0,0.0975339930806983,0.0,0.0,0.0,0.0,0.0961461099042561,0.0,12.82142857142857,13.007142857142856,12.90142857142857,13.20857142857143,12.962857142857144,13.115714285714288,13.002855714285715,0.0488373964116179,0.0944766272427387,0.0126317483305173,12.732857142857142,12.764285714285714,12.777142857142858,12.675714285714289,12.7375,26.0,26.024285714285718,26.048571428571428,25.96,26.00714285714286,2.457142857142857,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8766242857142856,10.989285714285714,12.538392857142856,26.665714285714284,41.95,29.13142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0970311368573497,0.0,0.0,0.0,0.0975339930806983,0.0,0.0,0.0,0.0,0.0961461099042561,0.0,14.421428571428573,14.544285714285715,14.377142857142855,14.644285714285711,14.445714285714285,14.504285714285714,14.48952142857143,0.0488373964116179,0.0944766272427387,0.0126317483305173,14.43285714285714,14.444285714285714,14.472857142857142,14.335714285714284,14.420357142857142,25.97428571428572,26.002857142857145,26.035714285714285,25.937142857142856,25.98857142857143,2.4,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 11:00:00,28.571428571428573,28.571428571428573,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.7491042857142856,11.830357142857142,13.837231428571428,28.40714285714285,46.89999999999999,31.26142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0970311368573497,0.2857142857142857,0.2857142857142857,0.0,0.0975339930806983,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0961461099042561,0.2857142857142857,13.985714285714286,14.245714285714286,13.965714285714284,14.572857142857142,14.302857142857144,14.40142857142857,14.245714285714286,0.0488373964116179,0.0944766272427387,0.0126317483305173,13.367142857142856,13.93857142857143,13.72,14.018571428571429,13.761071428571428,25.99571428571429,26.00714285714286,26.044285714285717,25.937142857142856,25.99714285714285,60.714282857142855,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 12:00:00,100.0,100.0,0.0,1.0,1.0,1.0,1.0,2.000542857142857,6.080357142857143,16.24527,33.54142857142857,69.45571428571428,31.59714285714286,0.0,1.0,0.7142857142857143,0.0,1.0,0.7142857142857143,0.0970311368573497,1.0,0.8571428571428571,0.0,0.0975339930806983,0.0,1.0,0.8571428571428571,1.0,0.0961461099042561,1.0,7.594285714285715,8.76,8.01142857142857,9.795714285714284,8.952857142857143,9.51142857142857,8.770238571428573,0.0488373964116179,0.0944766272427387,0.0126317483305173,5.791428571428571,7.361428571428571,6.931428571428572,7.74,6.957857142857143,26.08142857142857,26.091428571428573,26.12857142857143,26.04571428571429,26.0875,204.8857128571429,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 13:00:00,71.42857142857143,71.42857142857143,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.9388757142857145,1.3910714285714287,16.19598285714286,32.895714285714284,69.90285714285714,32.97857142857143,0.0,0.7142857142857143,0.1428571428571428,0.0,0.7142857142857143,0.1428571428571428,0.0970311368573497,0.7142857142857143,0.5714285714285714,0.0,0.0975339930806983,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.0961461099042561,0.7142857142857143,4.771428571428571,5.782857142857142,5.615714285714286,6.734285714285714,5.924285714285714,6.431428571428572,5.876667142857143,0.0488373964116179,0.0944766272427387,0.0126317483305173,5.014285714285714,7.054285714285714,7.294285714285714,6.938571428571429,6.575357142857143,26.195714285714285,26.22428571428572,26.274285714285718,26.158571428571427,26.213214285714287,152.0857157142857,8.0,5.0,8.0,5.0,-1.0,-6.0
2023-06-27 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2291885714285715,7.151785714285714,13.88223142857143,30.90142857142857,57.32714285714286,33.64857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0970311368573497,0.0,0.0,0.0,0.0975339930806983,0.0,0.0,0.0,0.0,0.0961461099042561,0.0,9.398571428571428,9.659999999999998,9.654285714285717,9.927142857142856,9.617142857142856,9.76,9.669524285714289,0.0488373964116179,0.0944766272427387,0.0126317483305173,10.602857142857143,10.672857142857142,10.698571428571428,10.574285714285711,10.63714285714286,26.34857142857143,26.37857142857143,26.41142857142857,26.31714285714286,26.363928571428573,2.4,8.0,5.0,8.0,5.0,-1.0,-6.0
